Source;Scrittori;Message Size;Time;Provenance
client2;4;65356;9673;LOCAL
client0;4;65356;6602;LOCAL
client3;4;65356;6063;LOCAL
client1;4;65356;9393;LOCAL
client2;4;65356;10328;LOCAL
client0;4;65356;7883;LOCAL
client3;4;65356;5200;LOCAL
client1;4;65356;8680;LOCAL
client2;4;65356;7766;LOCAL
client0;4;65356;6035;LOCAL
client3;4;65356;6356;LOCAL
client1;4;65356;9346;LOCAL
client2;4;65356;7128;LOCAL
client0;4;65356;8229;LOCAL
client3;4;65356;5083;LOCAL
client1;4;65356;9028;LOCAL
client2;4;65356;11809;LOCAL
client0;4;65356;6391;LOCAL
client3;4;65356;6117;LOCAL
client1;4;65356;9529;LOCAL
client2;4;65356;8943;LOCAL
client0;4;65356;8643;LOCAL
client3;4;65356;5868;LOCAL
client1;4;65356;9839;LOCAL
client2;4;65356;10446;LOCAL
client0;4;65356;6242;LOCAL
client3;4;65356;10214;LOCAL
client1;4;65356;10038;LOCAL
client2;4;65356;10314;LOCAL
client0;4;65356;6537;LOCAL
client3;4;65356;5125;LOCAL
client1;4;65356;9805;LOCAL
client2;4;65356;9610;LOCAL
client0;4;65356;12438;LOCAL
client3;4;65356;5089;LOCAL
client1;4;65356;7715;LOCAL
client2;4;65356;10141;LOCAL
client0;4;65356;6860;LOCAL
client3;4;65356;9870;LOCAL
client1;4;65356;10601;LOCAL
client2;4;65356;10486;LOCAL
client0;4;65356;7984;LOCAL
client3;4;65356;12063;LOCAL
client1;4;65356;9880;LOCAL
client2;4;65356;9494;LOCAL
client0;4;65356;13803;LOCAL
client3;4;65356;5276;LOCAL
client1;4;65356;6597;LOCAL
client2;4;65356;10251;LOCAL
client0;4;65356;8882;LOCAL
client3;4;65356;10100;LOCAL
client1;4;65356;9967;LOCAL
client2;4;65356;10050;LOCAL
client0;4;65356;6971;LOCAL
client3;4;65356;6253;LOCAL
client1;4;65356;10160;LOCAL
client2;4;65356;9970;LOCAL
client0;4;65356;5812;LOCAL
client3;4;65356;9160;LOCAL
client1;4;65356;7875;LOCAL
client2;4;65356;9806;LOCAL
client0;4;65356;12299;LOCAL
client3;4;65356;7037;LOCAL
client1;4;65356;9245;LOCAL
client2;4;65356;9087;LOCAL
client0;4;65356;8449;LOCAL
client3;4;65356;12054;LOCAL
client1;4;65356;10228;LOCAL
client2;4;65356;9471;LOCAL
client0;4;65356;6744;LOCAL
client3;4;65356;6184;LOCAL
client1;4;65356;9653;LOCAL
client2;4;65356;7056;LOCAL
client0;4;65356;13294;LOCAL
client3;4;65356;11634;LOCAL
client1;4;65356;8920;LOCAL
client2;4;65356;9439;LOCAL
client0;4;65356;8741;LOCAL
client3;4;65356;8328;LOCAL
client1;4;65356;10996;LOCAL
client2;4;65356;9739;LOCAL
client0;4;65356;12618;LOCAL
client3;4;65356;6985;LOCAL
client1;4;65356;15322;LOCAL
client2;4;65356;10032;LOCAL
client0;4;65356;14796;LOCAL
client3;4;65356;5469;LOCAL
client1;4;65356;9444;LOCAL
client2;4;65356;6461;LOCAL
client0;4;65356;5735;LOCAL
client3;4;65356;4118;LOCAL
client1;4;65356;9918;LOCAL
client2;4;65356;14038;LOCAL
client0;4;65356;5719;LOCAL
client3;4;65356;10211;LOCAL
client1;4;65356;10155;LOCAL
client2;4;65356;10986;LOCAL
client0;4;65356;5969;LOCAL
client3;4;65356;5492;LOCAL
client1;4;65356;10165;LOCAL
client2;4;65356;9327;LOCAL
client0;4;65356;14895;LOCAL
client3;4;65356;9553;LOCAL
client1;4;65356;9954;LOCAL
client2;4;65356;10667;LOCAL
client0;4;65356;10831;LOCAL
client3;4;65356;9203;LOCAL
client1;4;65356;6730;LOCAL
client2;4;65356;8644;LOCAL
client0;4;65356;5611;LOCAL
client3;4;65356;6543;LOCAL
client1;4;65356;9889;LOCAL
client2;4;65356;9748;LOCAL
client0;4;65356;6130;LOCAL
client3;4;65356;10994;LOCAL
client1;4;65356;10099;LOCAL
client2;4;65356;8917;LOCAL
client0;4;65356;6723;LOCAL
client3;4;65356;10908;LOCAL
client1;4;65356;9587;LOCAL
client2;4;65356;9145;LOCAL
client0;4;65356;12186;LOCAL
client3;4;65356;5583;LOCAL
client1;4;65356;10205;LOCAL
client2;4;65356;10195;LOCAL
client0;4;65356;8041;LOCAL
client3;4;65356;7904;LOCAL
client1;4;65356;9493;LOCAL
client2;4;65356;10626;LOCAL
client0;4;65356;12008;LOCAL
client3;4;65356;11976;LOCAL
client1;4;65356;9563;LOCAL
client2;4;65356;8182;LOCAL
client0;4;65356;13603;LOCAL
client3;4;65356;5103;LOCAL
client1;4;65356;10203;LOCAL
client2;4;65356;11825;LOCAL
client0;4;65356;6341;LOCAL
client3;4;65356;6227;LOCAL
client1;4;65356;8904;LOCAL
client2;4;65356;9720;LOCAL
client0;4;65356;11479;LOCAL
client3;4;65356;5231;LOCAL
client1;4;65356;9448;LOCAL
client2;4;65356;8816;LOCAL
client0;4;65356;7936;LOCAL
client3;4;65356;12500;LOCAL
client1;4;65356;9871;LOCAL
client2;4;65356;8902;LOCAL
client0;4;65356;7169;LOCAL
client3;4;65356;12003;LOCAL
client1;4;65356;8720;LOCAL
client2;4;65356;10618;LOCAL
client0;4;65356;11100;LOCAL
client3;4;65356;4312;LOCAL
client1;4;65356;10038;LOCAL
client2;4;65356;9800;LOCAL
client0;4;65356;17064;LOCAL
client3;4;65356;5601;LOCAL
client1;4;65356;10036;LOCAL
client2;4;65356;10452;LOCAL
client0;4;65356;5701;LOCAL
client3;4;65356;7649;LOCAL
client1;4;65356;9803;LOCAL
client2;4;65356;9986;LOCAL
client0;4;65356;12365;LOCAL
client3;4;65356;4643;LOCAL
client1;4;65356;9330;LOCAL
client2;4;65356;10237;LOCAL
client0;4;65356;5449;LOCAL
client3;4;65356;4950;LOCAL
client1;4;65356;9242;LOCAL
client2;4;65356;9600;LOCAL
client0;4;65356;15418;LOCAL
client3;4;65356;5164;LOCAL
client1;4;65356;8110;LOCAL
client2;4;65356;13742;LOCAL
client0;4;65356;4790;LOCAL
client3;4;65356;6189;LOCAL
client1;4;65356;6588;LOCAL
client2;4;65356;9982;LOCAL
client0;4;65356;7319;LOCAL
client3;4;65356;10187;LOCAL
client1;4;65356;12150;LOCAL
client2;4;65356;7910;LOCAL
client0;4;65356;6476;LOCAL
client3;4;65356;5134;LOCAL
client1;4;65356;8545;LOCAL
client2;4;65356;9734;LOCAL
client0;4;65356;7835;LOCAL
client3;4;65356;4098;LOCAL
client1;4;65356;8403;LOCAL
client2;4;65356;8891;LOCAL
client0;4;65356;11473;LOCAL
client3;4;65356;4396;LOCAL
client1;4;65356;9096;LOCAL
client2;4;65356;10157;LOCAL
client0;4;65356;6231;LOCAL
client3;4;65356;9818;LOCAL
client1;4;65356;7990;LOCAL
client2;4;65356;11259;LOCAL
client0;4;65356;5550;LOCAL
client3;4;65356;5094;LOCAL
client1;4;65356;9490;LOCAL
client2;4;65356;8111;LOCAL
client0;4;65356;6298;LOCAL
client3;4;65356;5233;LOCAL
client1;4;65356;9504;LOCAL
client2;4;65356;8242;LOCAL
client0;4;65356;6124;LOCAL
client3;4;65356;9105;LOCAL
client1;4;65356;10636;LOCAL
client2;4;65356;9880;LOCAL
client0;4;65356;7587;LOCAL
client3;4;65356;9798;LOCAL
client1;4;65356;9513;LOCAL
client2;4;65356;13098;LOCAL
client0;4;65356;6382;LOCAL
client3;4;65356;4626;LOCAL
client1;4;65356;6815;LOCAL
client2;4;65356;9808;LOCAL
client0;4;65356;5630;LOCAL
client3;4;65356;9021;LOCAL
client1;4;65356;9607;LOCAL
client2;4;65356;11471;LOCAL
client0;4;65356;7881;LOCAL
client3;4;65356;10873;LOCAL
client1;4;65356;9650;LOCAL
client2;4;65356;10093;LOCAL
client0;4;65356;8156;LOCAL
client3;4;65356;9693;LOCAL
client1;4;65356;8462;LOCAL
client2;4;65356;8322;LOCAL
client0;4;65356;5428;LOCAL
client3;4;65356;9063;LOCAL
client1;4;65356;9153;LOCAL
client2;4;65356;9814;LOCAL
client0;4;65356;5773;LOCAL
client3;4;65356;5280;LOCAL
client1;4;65356;8476;LOCAL
client2;4;65356;10148;LOCAL
client0;4;65356;6276;LOCAL
client3;4;65356;5016;LOCAL
client1;4;65356;9818;LOCAL
client2;4;65356;6710;LOCAL
client0;4;65356;5927;LOCAL
client3;4;65356;9280;LOCAL
client1;4;65356;15445;LOCAL
client2;4;65356;10853;LOCAL
client0;4;65356;13349;LOCAL
client3;4;65356;5288;LOCAL
client1;4;65356;9659;LOCAL
client2;4;65356;9341;LOCAL
client0;4;65356;11916;LOCAL
client3;4;65356;4586;LOCAL
client1;4;65356;10040;LOCAL
client2;4;65356;9682;LOCAL
client0;4;65356;6973;LOCAL
client3;4;65356;7788;LOCAL
client1;4;65356;9446;LOCAL
client2;4;65356;8981;LOCAL
client0;4;65356;5579;LOCAL
client3;4;65356;5537;LOCAL
client1;4;65356;8627;LOCAL
client2;4;65356;9490;LOCAL
client0;4;65356;5413;LOCAL
client3;4;65356;5400;LOCAL
client1;4;65356;9253;LOCAL
client2;4;65356;8690;LOCAL
client0;4;65356;6752;LOCAL
client3;4;65356;11910;LOCAL
client1;4;65356;10760;LOCAL
client2;4;65356;10747;LOCAL
client0;4;65356;6978;LOCAL
client3;4;65356;9959;LOCAL
client1;4;65356;9831;LOCAL
client2;4;65356;8140;LOCAL
client0;4;65356;6313;LOCAL
client3;4;65356;4616;LOCAL
client1;4;65356;9385;LOCAL
client2;4;65356;10289;LOCAL
client0;4;65356;11729;LOCAL
client3;4;65356;4518;LOCAL
client1;4;65356;8694;LOCAL
client2;4;65356;8913;LOCAL
client0;4;65356;16022;LOCAL
client3;4;65356;5007;LOCAL
client1;4;65356;9930;LOCAL
client2;4;65356;9619;LOCAL
client0;4;65356;13726;LOCAL
client3;4;65356;6416;LOCAL
client1;4;65356;9430;LOCAL
client2;4;65356;9272;LOCAL
client0;4;65356;8707;LOCAL
client3;4;65356;9856;LOCAL
client1;4;65356;8761;LOCAL
client2;4;65356;10893;LOCAL
client0;4;65356;6144;LOCAL
client3;4;65356;4666;LOCAL
client1;4;65356;9420;LOCAL
client2;4;65356;8583;LOCAL
client0;4;65356;5481;LOCAL
client3;4;65356;10006;LOCAL
client1;4;65356;10077;LOCAL
client2;4;65356;10000;LOCAL
client0;4;65356;12654;LOCAL
client3;4;65356;12322;LOCAL
client1;4;65356;7939;LOCAL
client2;4;65356;10316;LOCAL
client0;4;65356;7489;LOCAL
client3;4;65356;10596;LOCAL
client1;4;65356;10419;LOCAL
client2;4;65356;9548;LOCAL
client0;4;65356;8938;LOCAL
client3;4;65356;10170;LOCAL
client1;4;65356;9056;LOCAL
client2;4;65356;10546;LOCAL
client0;4;65356;6493;LOCAL
client3;4;65356;8995;LOCAL
client1;4;65356;8127;LOCAL
client2;4;65356;10667;LOCAL
client0;4;65356;8066;LOCAL
client3;4;65356;6083;LOCAL
client1;4;65356;9558;LOCAL
client2;4;65356;9345;LOCAL
client0;4;65356;8542;LOCAL
client3;4;65356;4605;LOCAL
client1;4;65356;10086;LOCAL
client2;4;65356;9190;LOCAL
client0;4;65356;12458;LOCAL
client3;4;65356;7719;LOCAL
client1;4;65356;6766;LOCAL
client2;4;65356;8915;LOCAL
client0;4;65356;5518;LOCAL
client3;4;65356;6820;LOCAL
client1;4;65356;8185;LOCAL
client2;4;65356;12174;LOCAL
client0;4;65356;7107;LOCAL
client3;4;65356;9757;LOCAL
client1;4;65356;8019;LOCAL
client2;4;65356;10005;LOCAL
client0;4;65356;5816;LOCAL
client3;4;65356;6318;LOCAL
client1;4;65356;9998;LOCAL
client2;4;65356;10964;LOCAL
client0;4;65356;7931;LOCAL
client3;4;65356;9350;LOCAL
client1;4;65356;9775;LOCAL
client2;4;65356;8727;LOCAL
client0;4;65356;12454;LOCAL
client3;4;65356;4841;LOCAL
client1;4;65356;9659;LOCAL
client2;4;65356;9287;LOCAL
client0;4;65356;8005;LOCAL
client3;4;65356;8275;LOCAL
client1;4;65356;10044;LOCAL
client2;4;65356;7130;LOCAL
client0;4;65356;16302;LOCAL
client3;4;65356;4811;LOCAL
client1;4;65356;9415;LOCAL
client2;4;65356;10074;LOCAL
client0;4;65356;5621;LOCAL
client3;4;65356;5679;LOCAL
client1;4;65356;12778;LOCAL
client2;4;65356;10580;LOCAL
client0;4;65356;9139;LOCAL
client3;4;65356;8084;LOCAL
client1;4;65356;8212;LOCAL
client2;4;65356;4294;LOCAL
client0;4;65356;4627;LOCAL
client3;4;65356;4421;LOCAL
client1;4;65356;4361;LOCAL
client2;4;65356;5827;LOCAL
client0;4;65356;9574;LOCAL
client3;4;65356;4902;LOCAL
client1;4;65356;6393;LOCAL
client2;4;65356;4318;LOCAL
client0;4;65356;5941;LOCAL
client3;4;65356;8645;LOCAL
client1;4;65356;4232;LOCAL
client2;4;65356;7046;LOCAL
client3;4;65356;6982;LOCAL
client3;4;65356;5074;LOCAL
client0;8;1024;533;LOCAL
client1;8;1024;803;LOCAL
client2;8;1024;782;LOCAL
client0;8;1024;797;LOCAL
client3;8;1024;1905;LOCAL
client1;8;1024;1308;LOCAL
client4;8;1024;878;LOCAL
client2;8;1024;908;LOCAL
client0;8;1024;2960;LOCAL
client5;8;1024;3068;LOCAL
client3;8;1024;2181;LOCAL
client1;8;1024;922;LOCAL
client4;8;1024;613;LOCAL
client6;8;1024;525;LOCAL
client2;8;1024;450;LOCAL
client0;8;1024;473;LOCAL
client7;8;1024;782;LOCAL
client5;8;1024;738;LOCAL
client3;8;1024;763;LOCAL
client1;8;1024;600;LOCAL
client4;8;1024;1752;LOCAL
client2;8;1024;765;LOCAL
client6;8;1024;686;LOCAL
client0;8;1024;2702;LOCAL
client7;8;1024;1502;LOCAL
client5;8;1024;787;LOCAL
client3;8;1024;952;LOCAL
client1;8;1024;7074;LOCAL
client4;8;1024;1742;LOCAL
client2;8;1024;1563;LOCAL
client6;8;1024;1291;LOCAL
client0;8;1024;784;LOCAL
client7;8;1024;1618;LOCAL
client5;8;1024;844;LOCAL
client3;8;1024;891;LOCAL
client1;8;1024;802;LOCAL
client4;8;1024;1924;LOCAL
client2;8;1024;1195;LOCAL
client6;8;1024;1254;LOCAL
client0;8;1024;600;LOCAL
client7;8;1024;707;LOCAL
client5;8;1024;620;LOCAL
client3;8;1024;8675;LOCAL
client1;8;1024;688;LOCAL
client4;8;1024;1889;LOCAL
client2;8;1024;1173;LOCAL
client6;8;1024;1163;LOCAL
client0;8;1024;8509;LOCAL
client7;8;1024;1385;LOCAL
client5;8;1024;2034;LOCAL
client3;8;1024;3268;LOCAL
client1;8;1024;820;LOCAL
client4;8;1024;1952;LOCAL
client2;8;1024;1189;LOCAL
client6;8;1024;1548;LOCAL
client0;8;1024;672;LOCAL
client7;8;1024;1490;LOCAL
client5;8;1024;1305;LOCAL
client3;8;1024;774;LOCAL
client1;8;1024;945;LOCAL
client4;8;1024;813;LOCAL
client2;8;1024;1021;LOCAL
client6;8;1024;818;LOCAL
client0;8;1024;776;LOCAL
client7;8;1024;1707;LOCAL
client5;8;1024;941;LOCAL
client3;8;1024;980;LOCAL
client1;8;1024;741;LOCAL
client4;8;1024;2634;LOCAL
client2;8;1024;1742;LOCAL
client6;8;1024;2480;LOCAL
client0;8;1024;705;LOCAL
client7;8;1024;1999;LOCAL
client5;8;1024;1011;LOCAL
client3;8;1024;824;LOCAL
client1;8;1024;720;LOCAL
client4;8;1024;1726;LOCAL
client2;8;1024;1271;LOCAL
client6;8;1024;1890;LOCAL
client0;8;1024;956;LOCAL
client7;8;1024;1736;LOCAL
client5;8;1024;1215;LOCAL
client3;8;1024;1051;LOCAL
client1;8;1024;705;LOCAL
client4;8;1024;1711;LOCAL
client6;8;1024;952;LOCAL
client2;8;1024;774;LOCAL
client0;8;1024;3830;LOCAL
client7;8;1024;2047;LOCAL
client5;8;1024;966;LOCAL
client3;8;1024;1150;LOCAL
client1;8;1024;1112;LOCAL
client4;8;1024;1953;LOCAL
client2;8;1024;1192;LOCAL
client6;8;1024;1227;LOCAL
client0;8;1024;638;LOCAL
client7;8;1024;1731;LOCAL
client5;8;1024;1562;LOCAL
client3;8;1024;1018;LOCAL
client1;8;1024;906;LOCAL
client4;8;1024;1557;LOCAL
client6;8;1024;1727;LOCAL
client2;8;1024;1364;LOCAL
client0;8;1024;772;LOCAL
client7;8;1024;1920;LOCAL
client5;8;1024;779;LOCAL
client3;8;1024;1088;LOCAL
client1;8;1024;845;LOCAL
client4;8;1024;1696;LOCAL
client6;8;1024;1448;LOCAL
client2;8;1024;1874;LOCAL
client0;8;1024;661;LOCAL
client7;8;1024;2082;LOCAL
client5;8;1024;1028;LOCAL
client3;8;1024;1050;LOCAL
client1;8;1024;728;LOCAL
client4;8;1024;1891;LOCAL
client2;8;1024;1477;LOCAL
client6;8;1024;1305;LOCAL
client0;8;1024;2792;LOCAL
client7;8;1024;2031;LOCAL
client5;8;1024;1324;LOCAL
client3;8;1024;817;LOCAL
client1;8;1024;961;LOCAL
client4;8;1024;2067;LOCAL
client2;8;1024;1116;LOCAL
client6;8;1024;1526;LOCAL
client0;8;1024;2169;LOCAL
client7;8;1024;1909;LOCAL
client5;8;1024;818;LOCAL
client3;8;1024;856;LOCAL
client1;8;1024;847;LOCAL
client4;8;1024;1446;LOCAL
client2;8;1024;768;LOCAL
client6;8;1024;1014;LOCAL
client0;8;1024;739;LOCAL
client7;8;1024;1491;LOCAL
client5;8;1024;678;LOCAL
client3;8;1024;926;LOCAL
client1;8;1024;1052;LOCAL
client4;8;1024;1622;LOCAL
client2;8;1024;820;LOCAL
client6;8;1024;695;LOCAL
client0;8;1024;656;LOCAL
client7;8;1024;1911;LOCAL
client5;8;1024;1066;LOCAL
client3;8;1024;1112;LOCAL
client1;8;1024;805;LOCAL
client4;8;1024;2204;LOCAL
client2;8;1024;1630;LOCAL
client6;8;1024;2163;LOCAL
client0;8;1024;2354;LOCAL
client7;8;1024;2044;LOCAL
client5;8;1024;955;LOCAL
client3;8;1024;958;LOCAL
client1;8;1024;754;LOCAL
client4;8;1024;1745;LOCAL
client6;8;1024;1430;LOCAL
client2;8;1024;1383;LOCAL
client0;8;1024;2554;LOCAL
client7;8;1024;2036;LOCAL
client5;8;1024;1170;LOCAL
client3;8;1024;784;LOCAL
client1;8;1024;2014;LOCAL
client4;8;1024;1620;LOCAL
client6;8;1024;1204;LOCAL
client2;8;1024;1379;LOCAL
client0;8;1024;663;LOCAL
client7;8;1024;1763;LOCAL
client5;8;1024;1154;LOCAL
client3;8;1024;809;LOCAL
client1;8;1024;1027;LOCAL
client4;8;1024;1346;LOCAL
client2;8;1024;1391;LOCAL
client6;8;1024;1750;LOCAL
client0;8;1024;2486;LOCAL
client7;8;1024;1586;LOCAL
client5;8;1024;909;LOCAL
client3;8;1024;945;LOCAL
client1;8;1024;854;LOCAL
client4;8;1024;1534;LOCAL
client2;8;1024;1363;LOCAL
client6;8;1024;1199;LOCAL
client0;8;1024;748;LOCAL
client7;8;1024;2155;LOCAL
client5;8;1024;907;LOCAL
client3;8;1024;891;LOCAL
client1;8;1024;1333;LOCAL
client4;8;1024;1682;LOCAL
client2;8;1024;1241;LOCAL
client6;8;1024;1640;LOCAL
client0;8;1024;818;LOCAL
client7;8;1024;1744;LOCAL
client5;8;1024;1053;LOCAL
client3;8;1024;904;LOCAL
client1;8;1024;679;LOCAL
client4;8;1024;1868;LOCAL
client2;8;1024;1280;LOCAL
client6;8;1024;1146;LOCAL
client0;8;1024;842;LOCAL
client7;8;1024;933;LOCAL
client5;8;1024;640;LOCAL
client3;8;1024;641;LOCAL
client1;8;1024;1655;LOCAL
client4;8;1024;1606;LOCAL
client6;8;1024;1143;LOCAL
client2;8;1024;974;LOCAL
client0;8;1024;2435;LOCAL
client7;8;1024;1593;LOCAL
client5;8;1024;835;LOCAL
client3;8;1024;757;LOCAL
client1;8;1024;666;LOCAL
client4;8;1024;1821;LOCAL
client2;8;1024;2548;LOCAL
client6;8;1024;1326;LOCAL
client0;8;1024;2721;LOCAL
client7;8;1024;1809;LOCAL
client5;8;1024;1286;LOCAL
client3;8;1024;1595;LOCAL
client1;8;1024;819;LOCAL
client4;8;1024;1611;LOCAL
client6;8;1024;1642;LOCAL
client2;8;1024;2046;LOCAL
client0;8;1024;744;LOCAL
client7;8;1024;1613;LOCAL
client5;8;1024;832;LOCAL
client3;8;1024;1039;LOCAL
client1;8;1024;833;LOCAL
client4;8;1024;1938;LOCAL
client6;8;1024;1228;LOCAL
client2;8;1024;1237;LOCAL
client0;8;1024;620;LOCAL
client7;8;1024;2123;LOCAL
client5;8;1024;1007;LOCAL
client3;8;1024;873;LOCAL
client1;8;1024;1977;LOCAL
client4;8;1024;1900;LOCAL
client2;8;1024;2097;LOCAL
client6;8;1024;2162;LOCAL
client0;8;1024;896;LOCAL
client7;8;1024;1828;LOCAL
client5;8;1024;936;LOCAL
client3;8;1024;1010;LOCAL
client1;8;1024;833;LOCAL
client4;8;1024;1620;LOCAL
client2;8;1024;805;LOCAL
client6;8;1024;793;LOCAL
client0;8;1024;865;LOCAL
client7;8;1024;1196;LOCAL
client5;8;1024;1047;LOCAL
client3;8;1024;798;LOCAL
client1;8;1024;888;LOCAL
client4;8;1024;1325;LOCAL
client6;8;1024;1189;LOCAL
client2;8;1024;5713;LOCAL
client0;8;1024;2565;LOCAL
client7;8;1024;1607;LOCAL
client5;8;1024;872;LOCAL
client3;8;1024;858;LOCAL
client1;8;1024;737;LOCAL
client4;8;1024;1460;LOCAL
client2;8;1024;1815;LOCAL
client6;8;1024;2251;LOCAL
client0;8;1024;2369;LOCAL
client7;8;1024;2009;LOCAL
client5;8;1024;1001;LOCAL
client3;8;1024;849;LOCAL
client1;8;1024;735;LOCAL
client4;8;1024;3469;LOCAL
client6;8;1024;2136;LOCAL
client2;8;1024;2285;LOCAL
client0;8;1024;2382;LOCAL
client7;8;1024;1783;LOCAL
client5;8;1024;848;LOCAL
client3;8;1024;3515;LOCAL
client1;8;1024;952;LOCAL
client4;8;1024;1445;LOCAL
client6;8;1024;1745;LOCAL
client2;8;1024;1654;LOCAL
client0;8;1024;963;LOCAL
client7;8;1024;1691;LOCAL
client5;8;1024;687;LOCAL
client3;8;1024;757;LOCAL
client1;8;1024;687;LOCAL
client4;8;1024;1811;LOCAL
client2;8;1024;2828;LOCAL
client6;8;1024;3020;LOCAL
client0;8;1024;816;LOCAL
client7;8;1024;1956;LOCAL
client5;8;1024;1064;LOCAL
client3;8;1024;868;LOCAL
client1;8;1024;895;LOCAL
client4;8;1024;1956;LOCAL
client2;8;1024;4907;LOCAL
client6;8;1024;4265;LOCAL
client0;8;1024;2290;LOCAL
client7;8;1024;3350;LOCAL
client5;8;1024;960;LOCAL
client3;8;1024;1026;LOCAL
client1;8;1024;697;LOCAL
client4;8;1024;1437;LOCAL
client6;8;1024;1204;LOCAL
client2;8;1024;2049;LOCAL
client0;8;1024;796;LOCAL
client7;8;1024;1718;LOCAL
client5;8;1024;829;LOCAL
client3;8;1024;954;LOCAL
client1;8;1024;743;LOCAL
client4;8;1024;1848;LOCAL
client2;8;1024;1037;LOCAL
client6;8;1024;1159;LOCAL
client0;8;1024;2605;LOCAL
client7;8;1024;2130;LOCAL
client5;8;1024;1087;LOCAL
client3;8;1024;871;LOCAL
client1;8;1024;739;LOCAL
client4;8;1024;1247;LOCAL
client6;8;1024;1059;LOCAL
client2;8;1024;1154;LOCAL
client0;8;1024;2309;LOCAL
client7;8;1024;1546;LOCAL
client5;8;1024;1010;LOCAL
client3;8;1024;1154;LOCAL
client1;8;1024;868;LOCAL
client4;8;1024;2131;LOCAL
client2;8;1024;1716;LOCAL
client6;8;1024;1413;LOCAL
client0;8;1024;849;LOCAL
client7;8;1024;1873;LOCAL
client5;8;1024;1293;LOCAL
client3;8;1024;833;LOCAL
client1;8;1024;984;LOCAL
client4;8;1024;1819;LOCAL
client2;8;1024;3502;LOCAL
client6;8;1024;2877;LOCAL
client0;8;1024;524;LOCAL
client7;8;1024;1818;LOCAL
client5;8;1024;858;LOCAL
client3;8;1024;768;LOCAL
client1;8;1024;627;LOCAL
client4;8;1024;1374;LOCAL
client2;8;1024;1109;LOCAL
client6;8;1024;1496;LOCAL
client0;8;1024;648;LOCAL
client7;8;1024;2618;LOCAL
client5;8;1024;1247;LOCAL
client3;8;1024;792;LOCAL
client1;8;1024;622;LOCAL
client4;8;1024;1418;LOCAL
client2;8;1024;1293;LOCAL
client6;8;1024;1691;LOCAL
client0;8;1024;766;LOCAL
client7;8;1024;1602;LOCAL
client5;8;1024;956;LOCAL
client3;8;1024;825;LOCAL
client1;8;1024;742;LOCAL
client4;8;1024;1648;LOCAL
client2;8;1024;1284;LOCAL
client6;8;1024;1181;LOCAL
client0;8;1024;860;LOCAL
client7;8;1024;1661;LOCAL
client5;8;1024;846;LOCAL
client3;8;1024;1076;LOCAL
client1;8;1024;860;LOCAL
client4;8;1024;1409;LOCAL
client2;8;1024;1124;LOCAL
client6;8;1024;740;LOCAL
client0;8;1024;814;LOCAL
client7;8;1024;1634;LOCAL
client5;8;1024;1006;LOCAL
client3;8;1024;1111;LOCAL
client1;8;1024;801;LOCAL
client4;8;1024;1740;LOCAL
client2;8;1024;1581;LOCAL
client6;8;1024;1495;LOCAL
client0;8;1024;2294;LOCAL
client7;8;1024;2218;LOCAL
client5;8;1024;926;LOCAL
client3;8;1024;811;LOCAL
client1;8;1024;692;LOCAL
client4;8;1024;1984;LOCAL
client2;8;1024;1347;LOCAL
client6;8;1024;1938;LOCAL
client0;8;1024;680;LOCAL
client7;8;1024;1962;LOCAL
client5;8;1024;1362;LOCAL
client3;8;1024;793;LOCAL
client1;8;1024;778;LOCAL
client4;8;1024;2294;LOCAL
client2;8;1024;1295;LOCAL
client6;8;1024;3573;LOCAL
client0;8;1024;2464;LOCAL
client7;8;1024;1714;LOCAL
client5;8;1024;850;LOCAL
client3;8;1024;1290;LOCAL
client1;8;1024;677;LOCAL
client4;8;1024;1697;LOCAL
client2;8;1024;1393;LOCAL
client6;8;1024;1460;LOCAL
client0;8;1024;656;LOCAL
client7;8;1024;1075;LOCAL
client5;8;1024;955;LOCAL
client3;8;1024;1020;LOCAL
client1;8;1024;805;LOCAL
client4;8;1024;1878;LOCAL
client6;8;1024;1887;LOCAL
client2;8;1024;1725;LOCAL
client0;8;1024;740;LOCAL
client7;8;1024;1779;LOCAL
client5;8;1024;1047;LOCAL
client3;8;1024;814;LOCAL
client1;8;1024;762;LOCAL
client4;8;1024;1422;LOCAL
client6;8;1024;1001;LOCAL
client2;8;1024;996;LOCAL
client0;8;1024;885;LOCAL
client7;8;1024;1606;LOCAL
client5;8;1024;1031;LOCAL
client3;8;1024;1071;LOCAL
client1;8;1024;705;LOCAL
client4;8;1024;2160;LOCAL
client2;8;1024;1075;LOCAL
client6;8;1024;1199;LOCAL
client0;8;1024;953;LOCAL
client7;8;1024;1775;LOCAL
client5;8;1024;741;LOCAL
client3;8;1024;796;LOCAL
client1;8;1024;1211;LOCAL
client4;8;1024;1639;LOCAL
client2;8;1024;1627;LOCAL
client6;8;1024;3330;LOCAL
client0;8;1024;844;LOCAL
client7;8;1024;1857;LOCAL
client5;8;1024;789;LOCAL
client3;8;1024;893;LOCAL
client1;8;1024;973;LOCAL
client4;8;1024;2245;LOCAL
client2;8;1024;1342;LOCAL
client6;8;1024;2148;LOCAL
client0;8;1024;2393;LOCAL
client7;8;1024;1471;LOCAL
client5;8;1024;773;LOCAL
client3;8;1024;1071;LOCAL
client1;8;1024;892;LOCAL
client4;8;1024;2531;LOCAL
client2;8;1024;902;LOCAL
client6;8;1024;1238;LOCAL
client0;8;1024;2428;LOCAL
client7;8;1024;1137;LOCAL
